ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
173.161.35.42,173-161-35-42-Illinois.hfc.comcastbusiness.net.,US,Decatur,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.90,2019-04-10T09:46:22Z,2015-01-08T06:17:14Z
178.17.127.129,,HR,Zagreb,,,false,0.91,2019-04-10T09:46:21Z,2015-01-08T06:27:16Z
222.255.144.119,static.vnpt.vn.,VN,,Microsoft DNS 6.0.6002 (17724D35),,false,0.83,2019-04-10T09:46:23Z,2015-01-08T06:35:10Z
5.19.220.81,5x19x220x81.static-business.iz.ertelecom.ru.,RU,St Petersburg,,,false,0.93,2019-04-10T09:46:22Z,2015-01-08T06:42:07Z
60.251.176.206,60-251-176-206.HINET-IP.hinet.net.,TW,Taipei,Microsoft DNS 6.0.6002 (17724C46),,false,0.88,2019-04-10T09:46:28Z,2015-01-08T06:52:26Z
94.183.245.137,94-183-245-137.shatel.ir.,IR,,,,false,0.89,2019-04-10T09:46:23Z,2015-01-08T06:56:45Z
177.135.144.186,incoteq.static.gvt.net.br.,BR,Guarulhos,dnsmasq-2.76,,false,0.90,2019-04-10T09:46:24Z,2015-01-08T06:57:05Z
74.122.134.108,dns2.dfcpos.org.,CA,,9.10.5-P2-RedHat-9.10.5-2.P2.fc25,,false,0.87,2019-04-10T09:46:24Z,2015-01-08T06:58:04Z
210.163.95.242,ns.takuto.co.jp.,JP,,Microsoft DNS 6.0.6002 (17724655),,false,0.89,2019-04-10T09:46:24Z,2015-01-08T07:25:00Z
203.197.151.27,illekm-static-203.197.145.27.vsnl.net.in.,IN,Ernakulam,BIND 8.2.2-P5,,false,0.88,2019-04-10T09:46:26Z,2015-01-08T07:33:35Z
69.60.105.141,2-lisa.net.,US,Miami Beach,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.91,2019-04-10T09:46:23Z,2015-01-08T07:39:05Z
170.215.106.189,static-170-215-106-189.dsl1.mnd.mn.frontiernet.net.,US,Waconia,dnsmasq-2.40,,false,0.87,2019-04-10T09:46:24Z,2015-01-08T07:42:10Z
12.166.247.4,,US,,,,false,0.91,2019-04-10T09:46:24Z,2015-01-08T07:43:27Z
101.78.12.50,,LA,,HyperDNS_1.1,,false,0.85,2019-04-10T09:46:25Z,2015-01-08T07:45:14Z
189.113.75.5,189-113-75-5.static.sumicity.net.br.,BR,Teresopolis,,,false,0.87,2019-04-10T09:46:27Z,2015-01-08T07:45:37Z
193.252.10.2,laubervilliers-656-1-33-2.w193-252.abo.wanadoo.fr.,FR,Paris,,,false,0.88,2019-04-10T09:46:28Z,2015-01-08T07:47:35Z
59.124.132.172,dns1.fusheng.com.tw.,TW,Taoyuan District,,,false,0.88,2019-04-10T09:46:26Z,2015-01-08T07:48:00Z
173.187.30.238,h238.30.187.173.static.ip.windstream.net.,US,Starke,,,false,0.90,2019-04-10T09:46:24Z,2015-01-08T07:48:55Z
78.133.199.5,,PL,,,,false,0.91,2019-04-10T09:46:25Z,2015-01-08T07:49:51Z
208.80.80.6,ns1.pinetel.net.,US,Halfway,9.3.4-P1.2,,false,0.83,2019-04-10T09:46:25Z,2015-01-08T07:53:00Z
87.120.77.239,dhcp-239.net1.bg.,BG,Sofia,,,false,0.88,2019-04-10T09:46:24Z,2015-01-08T08:00:22Z
50.241.169.196,barracuda.one2onecomputers.com.,US,Fleetwood,,,false,0.88,2019-04-10T09:46:25Z,2015-01-08T08:02:22Z
211.233.11.91,,KR,,dnsmasq-2.45,,false,0.82,2019-04-10T09:46:29Z,2015-01-08T08:03:23Z
152.26.236.193,,US,Greensboro,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.89,2019-04-10T09:46:25Z,2015-01-08T08:04:23Z
179.50.62.9,,CO,Bogotá,,,false,0.66,2019-04-10T09:46:26Z,2015-01-08T08:08:23Z
91.99.96.158,91.99.96.158.parsonline.net.,IR,,,,false,0.89,2019-04-10T09:46:26Z,2015-01-08T08:09:27Z
182.252.250.1,,KR,,,,false,0.87,2019-04-10T09:46:29Z,2015-01-08T08:09:51Z
61.220.176.116,mail.lee-tech.com.tw.,TW,,sorry,,false,0.88,2019-04-10T09:46:27Z,2015-01-08T08:09:51Z
199.203.240.37,,IL,`Evron,nvdns,,false,0.88,2019-04-10T09:46:26Z,2015-01-08T08:11:18Z
23.227.165.154,23-227-165-154-customer-incero.com.,US,Tampa,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.90,2019-04-10T09:46:26Z,2015-01-08T08:11:45Z
69.20.190.209,,US,Idaho Falls,,,false,0.79,2019-04-10T09:46:26Z,2015-01-08T08:13:13Z
212.121.119.170,mail.pervatech.nl.,NL,Utrecht,,,false,0.86,2019-04-10T09:46:27Z,2015-01-08T08:13:13Z
121.175.85.225,,KR,Busan,,,false,0.88,2019-04-10T09:46:30Z,2015-01-08T08:14:48Z
218.224.238.84,mbb.e-style.co.jp.,JP,Kanazawa,,,false,0.89,2019-04-10T09:46:28Z,2015-01-08T08:15:25Z
81.95.128.238,greedy.matrixtelecom.net.,RU,Moscow,,,false,0.83,2019-04-10T09:46:26Z,2015-01-08T08:16:38Z
210.186.129.218,,MY,Petaling Jaya,9.9.4-RedHat-9.9.4-72.el7,,true,0.88,2019-04-10T09:46:32Z,2015-01-08T08:18:06Z
78.102.9.98,78.102.9.98.static.b2b.upcbusiness.cz.,CZ,Prague,,,false,0.89,2019-04-10T09:46:26Z,2015-01-08T08:22:33Z
217.207.90.251,,GB,,,,false,0.91,2019-04-10T09:46:26Z,2015-01-08T08:23:11Z
192.232.128.20,esl1.bhtafe.edu.au.,AU,,,,false,0.95,2019-04-10T09:46:28Z,2015-01-08T08:25:00Z
46.146.245.196,46x146x245x196.static-business.perm.ertelecom.ru.,RU,Perm,PowerDNS Recursor 4.0.8 (built Dec 11 2017 10:39:35 by root@4351f9921268),,false,0.83,2019-04-10T09:46:29Z,2015-01-08T08:27:03Z
80.53.200.218,bq218.internetdsl.tpnet.pl.,PL,Piaseczno,,,false,0.86,2019-04-10T09:46:26Z,2015-01-08T08:30:28Z
178.210.41.246,,RU,,dnsmasq-2.68,,true,0.91,2019-04-10T09:46:26Z,2015-01-08T08:32:55Z
193.238.102.55,resolver.mediacomm.it.,IT,,9.9.5-9+deb8u15-Debian,,true,0.91,2019-04-10T09:46:26Z,2015-01-08T08:32:55Z
211.170.122.12,,KR,,,,false,0.89,2019-04-10T09:46:34Z,2015-01-08T08:34:58Z
216.51.211.233,dns2.smunet.net.,US,Beaman,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.79,2019-04-10T09:46:27Z,2015-01-08T08:35:52Z
60.250.41.183,dns.hr-connector.com.tw.,TW,Taoyuan District,,,false,0.85,2019-04-10T09:46:32Z,2015-01-08T08:37:41Z
81.198.65.163,,LV,Riga,,,false,0.92,2019-04-10T09:46:27Z,2015-01-08T08:39:55Z
220.130.164.87,220-130-164-87.HINET-IP.hinet.net.,TW,Taipei,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.89,2019-04-10T09:46:32Z,2015-01-08T08:39:57Z
78.102.9.113,78.102.9.113.static.b2b.upcbusiness.cz.,CZ,Prague,,,false,0.81,2019-04-10T09:46:27Z,2015-01-08T08:43:24Z
61.222.29.242,61-222-29-242.HINET-IP.hinet.net.,TW,,,,false,0.90,2019-04-10T09:46:29Z,2015-01-08T08:44:29Z
14.41.60.11,ns2.duzon.com.,KR,,,,false,0.88,2019-04-10T09:46:32Z,2015-01-08T08:46:41Z
41.78.79.194,,ZW,Harare,,,false,0.83,2019-04-10T09:46:32Z,2015-01-08T08:46:42Z
125.227.165.36,125-227-165-36.HINET-IP.hinet.net.,TW,Taipei,x.x.x,,false,0.84,2019-04-10T09:46:30Z,2015-01-08T08:46:58Z
201.234.247.205,vpn.terpel.com.,CO,Medellín,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.86,2019-04-10T09:46:29Z,2015-01-08T08:48:02Z
175.117.145.35,,KR,,,,false,0.96,2019-04-10T09:46:32Z,2015-01-08T08:48:18Z
85.88.138.66,,PT,Alcochete,,,false,0.45,2019-04-10T09:46:28Z,2015-01-08T08:48:39Z
14.41.60.10,ns.duzon.com.,KR,,,,false,0.87,2019-04-10T09:46:33Z,2015-01-08T08:53:47Z
62.78.88.248,62.78.88.248.milecom.ru.,RU,Barnaul,,,false,0.92,2019-04-10T09:46:31Z,2015-01-08T08:54:35Z
192.232.128.21,esl2.bhtafe.edu.au.,AU,,,,false,0.95,2019-04-10T09:46:31Z,2015-01-08T08:57:01Z
62.168.248.82,relayutk.binsys.ru.,RU,Yekaterinburg,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.90,2019-04-10T09:46:29Z,2015-01-08T08:57:21Z
220.81.147.230,,KR,Busan,,,false,0.89,2019-04-10T09:46:34Z,2015-01-08T08:58:01Z
222.239.255.100,,KR,,,,false,0.88,2019-04-10T09:46:33Z,2015-01-08T09:09:58Z
183.99.106.195,,KR,Icheon-si,,,false,0.87,2019-04-10T09:46:33Z,2015-01-08T09:12:56Z
115.127.19.129,115.127.19.129.bracnet.net.,BD,Dhaka,,,false,0.88,2019-04-10T09:46:30Z,2015-01-08T09:13:12Z
213.87.43.178,uspgres.ru.,RU,,,,false,0.75,2019-04-10T09:46:30Z,2015-01-08T09:18:41Z
46.36.144.108,,KZ,Shymkent,,,false,0.95,2019-04-10T09:46:31Z,2015-01-08T09:20:15Z
200.5.239.2,www.amsa.com.ar.,AR,Salta,,,false,0.88,2019-04-10T09:46:32Z,2015-01-08T09:21:20Z
157.233.1.4,districtoffice.valverde.edu.,US,Perris,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.78,2019-04-10T09:46:31Z,2015-01-08T09:23:31Z
213.253.204.70,loranger.pantel.net.,HU,Szatmarcseke,,,false,0.90,2019-04-10T09:46:30Z,2015-01-08T09:25:49Z
87.241.40.162,cpeit_trn000250.ia.colt.net.,IT,,,,false,0.89,2019-04-10T09:46:33Z,2015-01-08T09:27:36Z
78.41.94.25,,RU,Kemerovo,,,false,0.83,2019-04-10T09:46:31Z,2015-01-08T09:28:05Z
60.251.190.243,60-251-190-243.HINET-IP.hinet.net.,TW,Taoyuan District,,,false,0.90,2019-04-10T09:46:33Z,2015-01-08T09:32:34Z
78.97.93.22,ara-software2-chefaului12-fo.b.astral.ro.,RO,Bucharest,,,false,0.87,2019-04-10T09:46:31Z,2015-01-08T09:33:37Z
12.6.62.114,mail.nmphc.org.,US,Jackson,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.90,2019-04-10T09:46:32Z,2015-01-08T09:33:54Z
189.58.102.145,189.58.102.145.static.gvt.net.br.,BR,Foz do Iguaçu,,,false,0.91,2019-04-10T09:46:33Z,2015-01-08T09:34:37Z
194.114.132.27,serv1.scana.net.ua.,UA,,,,false,0.91,2019-04-10T09:46:31Z,2015-01-08T09:34:42Z
184.9.142.34,,US,,dnsmasq-2.40,,false,0.85,2019-04-10T09:46:32Z,2015-01-08T09:42:22Z
68.110.223.60,wsip-68-110-223-60.ks.ok.cox.net.,US,Hutchinson,,,false,0.81,2019-04-10T09:46:32Z,2015-01-08T09:45:03Z
88.80.70.8,,IT,Brescia,dnsmasq-2.72,,false,0.89,2019-04-10T09:46:32Z,2015-01-08T09:47:10Z
136.145.23.3,bays-dns01.uprb.edu.,PR,Canovanas,,,false,0.90,2019-04-10T09:46:33Z,2015-01-08T09:52:23Z
175.117.144.167,,KR,,,,false,0.87,2019-04-10T09:46:36Z,2015-01-08T09:53:50Z
60.32.160.57,pc1.willart-unet.ocn.ne.jp.,JP,,,,false,0.94,2019-04-10T09:46:33Z,2015-01-08T09:54:14Z
62.28.250.13,,PT,Lisbon,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.95,2019-04-10T09:46:32Z,2015-01-08T09:58:07Z
115.127.19.137,115.127.19.137.bracnet.net.,BD,Dhaka,,,false,0.88,2019-04-10T09:46:33Z,2015-01-08T09:58:17Z
186.67.20.35,,CL,Las Condes,9.3.4-P1.1,,false,0.88,2019-04-10T09:46:34Z,2015-01-08T10:04:35Z
62.48.250.106,static-wan-bl1-250-106-rev.webside.pt.,PT,Lisbon,,,false,0.88,2019-04-10T09:46:35Z,2015-01-08T10:05:04Z
69.25.34.198,,US,,,,true,0.74,2019-04-10T09:46:33Z,2015-01-08T10:05:26Z
203.248.116.42,ns2.cj.net.,KR,Seoul,,,false,0.88,2019-04-10T09:46:37Z,2015-01-08T10:05:27Z
114.179.61.224,,JP,,dnsmasq-2.63,,true,0.85,2019-04-10T09:46:37Z,2015-01-08T10:15:30Z
202.39.47.200,202-39-47-200.HINET-IP.hinet.net.,TW,,Secured,,false,0.87,2019-04-10T09:46:37Z,2015-01-08T10:16:44Z
200.222.51.208,previ511.previ.com.br.,BR,,,,false,0.88,2019-04-10T09:46:37Z,2015-01-08T10:16:55Z
24.181.107.232,southerncontrols.com.,US,Auburn,dnsmasq-2.76,,false,0.76,2019-04-10T09:46:34Z,2015-01-08T10:18:56Z
82.138.13.146,,RU,Moscow,9.3.4-P1.2,,false,0.87,2019-04-10T09:46:33Z,2015-01-08T10:21:39Z
177.15.67.65,,BR,Taguatinga,dnsmasq-2.62,,false,0.92,2019-04-10T09:46:35Z,2015-01-08T10:25:24Z
213.34.207.67,,KW,,,,false,0.89,2019-04-10T09:46:34Z,2015-01-08T10:27:07Z
131.247.42.2,pplant-6.plant.usf.edu.,US,Tampa,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.89,2019-04-10T09:46:34Z,2015-01-08T10:34:21Z
216.51.211.234,dns1.smunet.net.,US,Beaman,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.77,2019-04-10T09:46:34Z,2015-01-08T10:35:16Z
69.25.34.194,,US,,,,true,0.73,2019-04-10T09:46:34Z,2015-01-08T10:38:30Z
194.213.60.227,,CZ,Novy Jicin,,,false,0.94,2019-04-10T09:46:34Z,2015-01-08T10:40:41Z
91.93.102.43,ns2.guvenlikcozumleri.com.,TR,Istanbul,,,false,0.88,2019-04-10T09:46:37Z,2015-01-08T10:42:09Z
119.68.137.99,,KR,,Microsoft DNS 6.0.6002 (1772487D),,false,0.90,2019-04-10T09:46:36Z,2015-01-08T10:43:58Z
82.195.12.245,,RU,,,,false,0.80,2019-04-10T09:46:34Z,2015-01-08T10:44:46Z
198.248.79.224,bravodog.highland.cc.ks.us.,US,Highland,,,false,0.89,2019-04-10T09:46:35Z,2015-01-08T10:44:57Z
91.93.102.42,ns1.guvenlikcozumleri.com.,TR,Istanbul,,,false,0.88,2019-04-10T09:46:37Z,2015-01-08T10:45:52Z
193.231.188.53,193-231-188-53.static.rdsor.ro.,RO,,Microsoft DNS 6.1.7600 (1DB04001),,false,0.90,2019-04-10T09:46:34Z,2015-01-08T10:46:55Z
202.56.8.197,ns1.hkg001.pnap.net.,HK,,,,false,0.93,2019-04-10T09:46:35Z,2015-01-08T10:47:59Z
61.222.160.91,mail.OnlyYou.tw.,TW,,Microsoft DNS 6.1.7601 (1DB15B4F),,false,0.90,2019-04-10T09:46:36Z,2015-01-08T10:48:22Z
46.232.132.147,ip132-147.vtelecom.pl.,PL,Lublin,,,false,0.88,2019-04-10T09:46:34Z,2015-01-08T10:52:06Z
24.181.107.229,southerncontrols.com.,US,Auburn,dnsmasq-2.76,,false,0.76,2019-04-10T09:46:35Z,2015-01-08T10:53:55Z
109.86.251.133,133.251.86.109.triolan.net.,UA,Kharkiv,,,false,0.88,2019-04-10T09:46:40Z,2015-01-08T10:54:20Z
59.120.234.98,dns2.more.com.tw.,TW,Taichung,,,false,0.87,2019-04-10T09:46:36Z,2015-01-08T10:58:04Z
212.87.172.25,,UA,,,,false,0.88,2019-04-10T09:46:35Z,2015-01-08T11:01:17Z
75.150.238.89,75-150-238-89-Illinois.hfc.comcastbusiness.net.,US,Kokomo,dnsmasq-2.40,,true,0.48,2019-04-10T09:46:35Z,2015-01-08T11:01:37Z
85.113.208.130,,RU,Kostroma,,,false,0.72,2019-04-10T09:46:39Z,2015-01-08T11:02:43Z
195.18.128.113,,NO,Oslo,,,false,0.89,2019-04-10T09:46:35Z,2015-01-08T11:04:58Z
92.46.223.178,mail.ndtservice.kz.,KZ,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.89,2019-04-10T09:46:35Z,2015-01-08T11:07:36Z
89.185.94.232,,RU,Tyumen,,,false,0.92,2019-04-10T09:46:35Z,2015-01-08T11:12:00Z
194.184.129.196,host196-129-static.184-194-b.business.telecomitalia.it.,IT,,,,false,0.89,2019-04-10T09:46:35Z,2015-01-08T11:14:10Z
176.113.204.71,,PL,Pajeczno,,,false,0.89,2019-04-10T09:46:35Z,2015-01-08T11:14:54Z
219.103.215.91,nikkobikkusu.st.wakwak.ne.jp.,JP,,,,false,0.84,2019-04-10T09:46:37Z,2015-01-08T11:19:24Z
221.154.98.205,,KR,,,,false,0.88,2019-04-10T09:46:40Z,2015-01-08T11:24:28Z
213.171.205.196,server213-171-205-196.live-servers.net.,GB,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.90,2019-04-10T09:46:36Z,2015-01-08T11:26:50Z
66.76.76.15,66-76-76-15.cabtcmtk01.com.sta.suddenlink.net.,US,Cabot,Microsoft DNS 6.0.6002 (17724D35),,false,0.74,2019-04-10T09:46:37Z,2015-01-08T11:27:41Z
208.180.62.254,,US,Troup,,,false,0.89,2019-04-10T09:46:37Z,2015-01-08T11:27:42Z
46.232.132.146,ip132-146.vtelecom.pl.,PL,Lublin,,,false,0.88,2019-04-10T09:46:36Z,2015-01-08T11:29:11Z
80.50.148.58,,PL,Kolbudy,,,false,0.86,2019-04-10T09:46:37Z,2015-01-08T11:29:48Z
24.172.187.130,rrcs-24-172-187-130.central.biz.rr.com.,US,Farmington Hills,,,false,0.83,2019-04-10T09:46:37Z,2015-01-08T11:31:01Z
220.90.212.161,,KR,,,,false,0.90,2019-04-10T09:46:41Z,2015-01-08T11:36:51Z
195.177.126.173,ies.merlin.net.ua.,UA,Bucha,,,false,0.88,2019-04-10T09:46:38Z,2015-01-08T11:39:39Z
213.171.205.61,server205-61.live-servers.net.,GB,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.90,2019-04-10T09:46:37Z,2015-01-08T11:44:31Z
182.18.187.20,static-182.18.187-20.ctrls.in.,IN,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.73,2019-04-10T09:46:39Z,2015-01-08T11:46:45Z
80.248.7.2,flying-dove2.21ctl.com.,NG,Lagos,9.8.2rc1-RedHat-9.8.2-0.62.rc1.el6_9.4,,true,0.85,2019-04-10T09:46:42Z,2015-01-08T11:46:48Z
60.251.190.246,60-251-190-246.HINET-IP.hinet.net.,TW,Taoyuan District,,,false,0.90,2019-04-10T09:46:42Z,2015-01-08T11:48:23Z
213.163.120.82,,AL,,,,false,0.90,2019-04-10T09:46:38Z,2015-01-08T11:48:23Z
213.153.206.7,host-213-153-206-7.reverse.superonline.net.,TR,Istanbul,Microsoft DNS 6.1.7601 (1DB15CD4),,false,0.89,2019-04-10T09:46:38Z,2015-01-08T11:51:03Z
46.232.132.148,ip132-148.vtelecom.pl.,PL,Lublin,,,false,0.88,2019-04-10T09:46:38Z,2015-01-08T11:51:22Z
109.254.47.59,ip-109-254-47-59.eq.dec.net.ua.,UA,Donetsk,9.4.2-P1,,false,0.91,2019-04-10T09:46:39Z,2015-01-08T11:51:39Z
24.172.187.132,rrcs-24-172-187-132.central.biz.rr.com.,US,Farmington Hills,,,false,0.84,2019-04-10T09:46:39Z,2015-01-08T11:52:38Z
69.24.34.200,69-24-34-200.ptr.p2pa.com.,US,Lebanon,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.88,2019-04-10T09:46:39Z,2015-01-08T11:55:02Z
46.209.59.66,,IR,,,,false,0.67,2019-04-10T09:46:39Z,2015-01-08T11:55:30Z
91.212.101.61,ns4-hosting.intrabit.ro.,RO,,9.8.2rc1-RedHat-9.8.2-0.68.rc1.el6_10.1,,false,0.57,2019-04-10T09:46:39Z,2015-01-08T11:57:27Z
200.72.163.50,ns1.pizarro-comex.cl.,CL,Santiago,,,false,0.95,2019-04-10T09:46:40Z,2015-01-08T11:58:25Z
121.156.106.247,,KR,,,,true,0.90,2019-04-10T09:46:43Z,2015-01-08T12:00:31Z
193.165.188.196,skinner.24afp.cz.,CZ,Ostrava,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.89,2019-04-10T09:46:39Z,2015-01-08T12:02:14Z
205.237.197.254,253.197.237.205.in-addr.arpa.,US,Miami,dnsmasq-2.45,,false,0.80,2019-04-10T09:46:40Z,2015-01-08T12:02:58Z
61.41.17.16,,KR,,Microsoft DNS 6.0.6002 (17724D35),,false,0.89,2019-04-10T09:46:42Z,2015-01-08T12:08:59Z
119.73.137.211,,SG,Singapore,,,false,0.88,2019-04-10T09:46:41Z,2015-01-08T12:09:11Z
94.232.145.97,94.232.145.97.netsystem24.com.pl.,PL,,,,false,0.86,2019-04-10T09:46:43Z,2015-01-08T12:09:11Z
202.171.46.38,edutrend.com.my.,MY,Shah Alam,dnsmasq-2.79,,false,0.79,2019-04-10T09:46:42Z,2015-01-08T12:10:37Z
203.234.238.85,,KR,,,,false,0.88,2019-04-10T09:46:44Z,2015-01-08T12:11:45Z
193.107.239.74,u28043.netangels.ru.,RU,Yekaterinburg,dnsmasq-2.55,,false,0.84,2019-04-10T09:46:40Z,2015-01-08T12:12:30Z
124.219.164.188,p7cdba4bc.tokyff01.ap.so-net.ne.jp.,JP,Katsushika,So--net,,false,0.85,2019-04-10T09:46:42Z,2015-01-08T12:13:07Z
195.6.172.15,dnsprogres.leprogres.fr.,FR,Noisy-le-Grand,,,false,0.89,2019-04-10T09:46:41Z,2015-01-08T12:20:24Z
115.42.158.218,mail.1800printer.sg.,SG,Singapore,,,false,0.86,2019-04-10T09:46:42Z,2015-01-08T12:21:19Z
61.41.17.6,,KR,,Microsoft DNS 6.0.6002 (17724D35),,false,0.89,2019-04-10T09:46:42Z,2015-01-08T12:21:28Z
183.109.184.163,,KR,,,,false,0.88,2019-04-10T09:46:45Z,2015-01-08T12:21:50Z
194.218.102.132,www.motoman.se.,SE,,Microsoft DNS 6.0.6002 (17725FAC),,false,0.84,2019-04-10T09:46:41Z,2015-01-08T12:22:55Z
60.248.191.21,60-248-191-21.HINET-IP.hinet.net.,TW,Taipei,,,false,0.88,2019-04-10T09:46:46Z,2015-01-08T12:24:26Z
88.80.70.7,,IT,Brescia,dnsmasq-2.72,,false,0.90,2019-04-10T09:46:41Z,2015-01-08T12:25:28Z
59.120.125.129,59-120-125-129.HINET-IP.hinet.net.,TW,Pingtung City,dnsmasq-2.48,,false,0.88,2019-04-10T09:46:44Z,2015-01-08T12:25:57Z
62.149.231.237,host237-231-149-62.serverdedicati.aruba.it.,IT,Arezzo,,,false,0.90,2019-04-10T09:46:42Z,2015-01-08T12:25:57Z
91.229.100.137,,RU,,,,false,0.92,2019-04-10T09:46:42Z,2015-01-08T12:26:46Z
80.67.202.76,ns3.ipweb.dk.,SE,,,,false,0.83,2019-04-10T09:46:42Z,2015-01-08T12:27:46Z
108.58.41.27,ool-6c3a291b.static.optonline.net.,US,Port Washington,,,false,0.85,2019-04-10T09:46:43Z,2015-01-08T12:27:51Z
213.108.120.228,213-108-120-228.minet.sk.,SK,Humenné,9.8.4-rpz2+rl005.12-P1,,true,0.86,2019-04-10T09:46:42Z,2015-01-08T12:29:02Z
61.221.188.61,61-221-188-61.HINET-IP.hinet.net.,TW,Kaohsiung City,,,false,0.88,2019-04-10T09:46:44Z,2015-01-08T12:32:53Z
210.69.58.1,dns.thb.gov.tw.,TW,Taipei,,,false,0.89,2019-04-10T09:46:47Z,2015-01-08T12:33:52Z
163.27.235.1,sun.hwsh.ylc.edu.tw.,TW,,,,false,0.86,2019-04-10T09:46:46Z,2015-01-08T12:35:30Z
12.14.10.228,,US,,dnsmasq-2.76,,false,0.80,2019-04-10T09:46:43Z,2015-01-08T12:35:48Z
80.150.109.197,ns.horlemann.de.,DE,Munich,Served by POWERDNS 2.9.22 $Id: packethandler.cc 1321 2008-12-06 19:44:36Z ahu $,,false,0.89,2019-04-10T09:46:43Z,2015-01-08T12:38:41Z
217.219.115.148,,IR,,,,false,0.82,2019-04-10T09:46:46Z,2015-01-08T12:39:17Z
122.117.172.114,122-117-172-114.HINET-IP.hinet.net.,TW,Tong'anliao,,,false,0.88,2019-04-10T09:46:44Z,2015-01-08T12:40:25Z
72.29.105.71,,US,,,,false,0.87,2019-04-10T09:46:44Z,2015-01-08T12:42:22Z
69.196.208.8,ib1.lighttube.net.,US,,,,false,0.84,2019-04-10T09:46:44Z,2015-01-08T12:45:24Z
121.254.173.130,,KR,,9.3.2,,false,0.88,2019-04-10T09:46:46Z,2015-01-08T12:45:35Z
216.98.4.51,,US,Orlando,,,false,0.87,2019-04-10T09:46:44Z,2015-01-08T12:47:13Z
80.74.110.66,110.74.80-QoS-user.in-addr.arpa.,IL,Tel Aviv,,,false,0.68,2019-04-10T09:46:48Z,2015-01-08T12:47:30Z
122.147.248.147,122-147-248-147.static.sparqnet.net.,TW,Taipei,,,false,0.87,2019-04-10T09:46:45Z,2015-01-08T12:48:20Z
62.176.77.115,hospitalruse.org.,BG,,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.91,2019-04-10T09:46:44Z,2015-01-08T12:48:34Z
83.149.227.152,mail-gw2.portal.amsd.com.,RU,,,,false,0.84,2019-04-10T09:46:44Z,2015-01-08T12:49:15Z
219.166.214.186,,JP,,unknown,,true,0.63,2019-04-10T09:46:51Z,2015-01-08T12:49:31Z
66.109.24.86,server.myccorp.com.,US,Brooklyn,,,false,0.95,2019-04-10T09:46:44Z,2015-01-08T12:50:52Z
195.29.226.147,webserver.zg-opcinskisud.hr.,HR,Zagreb,,,false,0.89,2019-04-10T09:46:45Z,2015-01-08T12:51:22Z
176.31.81.54,ip54.ip-176-31-81.eu.,FR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.89,2019-04-10T09:46:44Z,2015-01-08T12:51:50Z
212.113.0.3,resolver1.eu.level3.net.,GB,Leighton Buzzard,Version: recursive-main/20717463,,false,0.87,2019-04-10T09:46:46Z,2015-01-08T12:51:50Z
176.221.23.252,,IR,,Microsoft DNS 6.1.7601 (1DB15EC5),,false,0.87,2019-04-10T09:46:45Z,2015-01-08T12:52:22Z
41.0.68.149,,ZA,Johannesburg,,,false,0.90,2019-04-10T09:46:46Z,2015-01-08T12:53:07Z
216.215.234.175,216.215.234.175.nw.nuvox.net.,US,Shawnee,,,false,0.91,2019-04-10T09:46:45Z,2015-01-08T12:55:48Z
91.122.73.139,ppp91-122-73-139.pppoe.avangarddsl.ru.,RU,,,,false,0.96,2019-04-10T09:46:45Z,2015-01-08T12:57:34Z
218.146.255.227,,KR,,,,false,0.85,2019-04-10T09:46:49Z,2015-01-08T12:58:35Z
92.242.222.16,,IR,,Microsoft DNS 6.1.7600 (1DB04001),,false,0.68,2019-04-10T09:46:45Z,2015-01-08T12:58:56Z
202.29.240.90,,TH,Bangkok,Microsoft DNS 6.0.6002 (17724655),,false,0.54,2019-04-10T09:46:47Z,2015-01-08T13:01:24Z
193.33.231.7,cable-231-007.tvkursk.ru.,RU,,,,false,0.68,2019-04-10T09:46:45Z,2015-01-08T13:02:08Z
159.8.155.69,45.9b.089f.ip4.static.sl-reverse.com.,GB,London,9.9.5-3ubuntu0.18-Ubuntu,,false,0.90,2019-04-10T09:46:45Z,2015-01-08T13:05:30Z
217.86.149.109,pd956956d.dip0.t-ipconnect.de.,DE,Arnbach,,,false,0.51,2019-04-10T09:46:45Z,2015-01-08T13:07:16Z
